Image Name,X,Y,Grayscale,Prediction,FinalPred,L,A,B
2418.png,119,26,0.2152615785598755,Brown,S,23.3229,1.6733,16.4069
2418.png,104,24,0.2017007917165756,Brown,S,22.5382,16.2204,9.1291
2418.png,96,24,0.1636615693569183,Brown,S,17.7436,12.9134,7.6599
2418.png,91,25,0.2524141073226929,Brown,S,27.9565,11.3444,14.013
2418.png,86,39,0.3984337151050568,Brown,M,44.4058,15.8223,30.2355
2418.png,91,42,0.249563917517662,Brown,S,27.9231,12.4374,19.7482
2418.png,100,47,0.1344125419855118,Brown,S,13.4424,-2.2362,8.9211
2418.png,107,40,0.194514125585556,Brown,S,21.0026,7.7616,9.4126
2418.png,93,54,0.2938121557235718,Brown,M,31.8644,1.8715,-0.0059
2418.png,104,4,0.2228141129016876,Brown,S,24.1993,3.6423,14.4221
2418.png,113,2,0.371021568775177,Brown,M,40.334,9.0691,0.1931
2418.png,66,4,0.3167882561683655,Brown,M,35.1882,13.7696,15.3225
242.png,48,27,0.5737239718437195,Blue,N,60.7461,6.1256,-13.368
242.png,31,54,0.6625133752822876,Blue,N,69.2972,7.2339,-14.3057
242.png,23,62,0.7622051239013672,Blue,N,78.5772,3.1473,-6.2617
242.png,16,57,0.555173397064209,Brown,W,58.8562,1.1283,-0.8087
242.png,28,39,0.6255376935005188,Blue,N,65.7536,6.3416,-13.0433
242.png,41,66,0.5745196342468262,Blue,N,60.827,7.9633,-12.0693
242.png,41,72,0.5201902389526367,Blue,N,55.5694,11.0621,-17.2624
242.png,52,76,0.5121247172355652,Blue,N,54.7398,7.5899,-17.4396
242.png,36,90,0.5053670406341553,Blue,N,54.1525,12.2017,-20.6191
242.png,22,77,0.5061862468719482,Blue,N,54.0923,7.4675,-12.6025
242.png,22,88,0.4155803918838501,Brown,M,44.9223,7.6834,-0.3138
242.png,30,99,0.4732353091239929,Brown,W,50.8681,8.5698,3.1905
242.png,47,106,0.3650921583175659,Blue,N,39.7691,7.8208,-19.8944
242.png,28,113,0.5846482515335083,Blue,N,61.7714,3.3301,-9.5535
242.png,22,124,0.5103607773780823,Blue,N,54.4868,7.0652,-9.6604
242.png,22,107,0.3286133408546448,Brown,M,36.1314,9.4077,14.0271
242.png,11,92,0.3865431547164917,Brown,M,42.4288,12.6419,14.4445
242.png,11,66,0.3812831342220306,Brown,M,41.6242,7.8544,14.3859
242.png,14,113,0.4238995909690857,Brown,M,45.911,7.3578,9.6334
242.png,6,112,0.613510251045227,Brown,W,64.8087,13.3,1.4907
242.png,17,130,0.4763027131557465,Blue,N,51.1668,5.8186,-17.747
242.png,10,124,0.7008964419364929,Blue,N,72.8694,2.4454,-8.3627
242.png,34,28,0.4394203722476959,Brown,M,48.0938,15.2787,17.1699
2531.png,13,155,0.5846772789955139,Blue,N,61.8887,8.5904,-18.9811
2531.png,7,149,0.5045572519302368,Blue,N,53.936,5.283,-14.0484
2531.png,3,135,0.3809027671813965,Blue,N,41.5701,16.1783,-17.561
2531.png,20,129,0.401792973279953,Blue,N,43.5691,6.14,-18.2351
2531.png,20,124,0.3648015856742859,Blue,N,39.7844,9.9153,-21.6868
2531.png,59,151,0.3545992374420166,Blue,N,38.5119,7.8656,-8.8321
2531.png,52,160,0.4857600033283234,Blue,N,52.0678,7.5245,-14.5548
2531.png,66,164,0.4566878378391266,Blue,N,49.1292,3.2271,-13.8374
2531.png,42,165,0.6023286581039429,Blue,N,63.5373,5.162,-14.7778
2531.png,27,187,0.4835639297962189,Blue,N,52.1267,14.6731,-27.2725
2531.png,40,186,0.5210988521575928,Blue,N,55.6654,8.5157,-19.4742
2554.png,179,2,0.4650055170059204,Blue,N,50.0467,11.0903,-17.0483
2554.png,174,5,0.6154019832611084,Blue,N,64.7902,8.5421,-11.6641
2554.png,181,11,0.5071893930435181,Blue,N,54.3028,12.7729,-9.2599
2554.png,190,28,0.539813756942749,Blue,N,57.4197,6.6755,-12.727
2554.png,192,15,0.5921184420585632,Blue,N,62.4967,5.9578,-4.9803
2554.png,189,5,0.5513176918029785,Blue,N,58.6216,9.2456,-17.7531
2554.png,182,25,0.4689043462276459,Blue,N,50.4828,12.9203,-17.5261
2554.png,180,46,0.5876306295394897,Blue,N,62.1272,9.9553,-10.0409
2554.png,192,48,0.474568635225296,Blue,N,50.9207,5.8211,-13.4028
2554.png,194,41,0.560782790184021,Blue,N,59.4995,8.9134,-12.3739
2554.png,199,17,0.5551718473434448,Blue,N,58.972,10.0578,-13.1681
2554.png,194,63,0.5638333559036255,Blue,N,59.8145,10.0922,-11.2952
2554.png,195,83,0.3598451018333435,Blue,N,39.0925,7.4755,-0.46
2554.png,174,28,0.5773705840110779,Blue,N,61.0724,3.774,-10.6158
2698.png,26,18,0.2924784421920776,Blue,N,32.2056,15.5812,-24.281
2698.png,88,26,0.3465023636817932,Blue,N,37.8518,13.3521,-18.5033
2698.png,86,104,0.3205529451370239,Brown,M,36.552,17.5113,32.1006
2698.png,156,54,0.2911396324634552,Brown,M,31.866,6.2756,11.6703
2698.png,185,43,0.3043192327022552,Blue,N,33.2911,7.311,-20.1301
2721.png,50,178,0.1944764852523804,Brown,S,21.2081,10.1006,11.1326
2721.png,44,183,0.2460670620203018,Brown,S,26.8694,9.9019,3.1815
2721.png,77,192,0.1552600115537643,Brown,S,16.8535,14.8481,4.2808
2721.png,76,198,0.2211396098136902,Brown,S,23.9785,4.8402,11.5224
2721.png,63,192,0.3248337507247925,Brown,M,35.3621,7.8091,-1.0359
2721.png,79,153,0.2580549120903015,Brown,S,28.3871,9.9155,10.6768
2721.png,93,150,0.2177537381649017,Brown,S,23.6949,5.3192,14.4365
2721.png,83,158,0.2351356893777847,Brown,S,25.6763,10.4395,3.4253
2721.png,90,127,0.3205239176750183,Blue,N,35.7244,22.2303,-34.7907
2721.png,97,122,0.2561521530151367,Blue,N,27.9554,4.5557,-17.682
2721.png,99,130,0.2221129387617111,Brown,S,24.9138,12.8727,20.186
2721.png,110,104,0.1732772588729858,Brown,S,18.2925,4.6018,7.5224
2721.png,119,107,0.1759541183710098,Brown,S,19.4461,15.2876,8.0859
2721.png,117,119,0.1678658872842789,Brown,S,18.2247,12.9985,6.9505
2721.png,108,116,0.1872364729642868,Brown,S,20.1433,8.1286,8.195
2721.png,116,130,0.1639670580625534,Brown,S,17.576,10.8025,7.3574
2721.png,124,136,0.1577827483415604,Brown,S,17.0947,14.0428,5.3286
2721.png,133,132,0.2474439144134521,Brown,S,27.0636,8.4162,8.7359
2721.png,142,134,0.2312219738960266,Brown,S,25.1595,8.2392,5.9643
2721.png,134,153,0.2602572441101074,Brown,S,28.8166,11.2546,13.921
2721.png,138,113,0.1491894125938416,Brown,S,15.4347,6.8035,4.137
2721.png,130,103,0.1935600191354752,Brown,S,21.7245,16.3232,12.0585
2721.png,119,98,0.1983752995729446,Brown,S,21.8218,12.2787,10.7086
2721.png,104,98,0.2381862848997116,Brown,S,26.1633,12.0714,4.8544
2721.png,92,67,0.3213886022567749,Blue,N,35.308,12.9502,-25.6519
2721.png,105,50,0.1768776476383209,Brown,S,19.0084,11.3009,2.4362
2721.png,116,42,0.1494949012994766,Brown,S,15.3603,4.63,3.9775
2721.png,121,36,0.1970815658569336,Brown,S,21.1294,6.9385,4.0901
2721.png,122,49,0.2306117713451385,Brown,S,25.2762,8.0626,13.4309
2721.png,120,59,0.2264443337917328,Brown,S,24.7077,10.0046,5.344
2721.png,119,77,0.2403894066810608,Brown,S,26.5013,9.1791,15.1622
2721.png,121,85,0.2496682405471802,Brown,S,27.4432,11.8078,5.4037
2721.png,133,60,0.4261329472064972,Blue,N,46.0793,8.2126,-18.5067
2721.png,142,10,0.3160690367221832,Blue,N,34.507,6.6875,-18.2215
2721.png,163,12,0.4985654950141907,Blue,N,53.3925,11.1156,-12.4503
2721.png,178,57,0.2421525418758392,Brown,S,26.4927,12.2849,-1.3373
2721.png,186,51,0.2808035612106323,Brown,M,30.6603,7.1266,6.7341
2721.png,147,83,0.2848145067691803,Brown,M,30.9828,7.9952,-5.115
278.png,155,85,0.2943909764289856,Blue,N,32.2101,12.733,-16.6723
2842.png,87,54,0.381366640329361,Blue,N,41.4978,6.4075,-20.2607
2842.png,92,63,0.499153733253479,Blue,N,53.4237,9.6939,-13.0123
2842.png,102,67,0.5018909573554993,Brown,W,53.8294,14.6662,-14.0654
2842.png,101,34,0.3915231227874756,Brown,M,42.3692,5.5629,-0.5235
2842.png,110,31,0.4329419434070587,Brown,M,46.6778,1.9803,8.8227
2842.png,116,16,0.4076561033725739,Blue,N,44.2275,9.3539,-20.7903
2842.png,105,20,0.2999431490898132,Brown,M,32.5839,5.1998,-1.4396
2842.png,121,11,0.3524545431137085,Brown,M,38.6417,13.5751,2.7438
2842.png,111,1,0.3571235239505768,Brown,M,38.7037,-2.419,5.6186
2842.png,144,1,0.1396639198064804,Brown,S,14.4265,10.7301,-1.6257
2842.png,154,12,0.4088235199451447,Brown,M,44.2723,8.0029,2.9858
2842.png,158,26,0.3918498158454895,Blue,N,42.5224,11.2504,-13.0866
2842.png,150,25,0.6132153272628784,Blue,N,64.5374,3.8471,-9.8648
2842.png,139,24,0.4767568409442902,Brown,W,51.058,1.3966,-2.5994
2842.png,131,22,0.5182329416275024,Blue,N,55.4159,12.3331,-19.2263
2842.png,124,21,0.3421113789081573,Brown,M,37.4663,12.38,2.218
2842.png,127,39,0.3871710002422333,Blue,N,41.9026,2.837,-9.2707
2842.png,138,40,0.3051368594169617,Blue,N,33.5274,12.5389,-24.7368
2842.png,153,35,0.4100666642189026,Brown,M,44.3293,8.1067,-9.7334
2842.png,158,39,0.4744635224342346,Brown,W,50.9083,8.3531,-7.4525
2842.png,147,42,0.5215380787849426,Brown,W,55.5541,3.9881,-2.8268
2842.png,169,46,0.3019294142723083,Brown,M,32.8902,9.34,-9.8981
2842.png,159,67,0.5597788095474243,Blue,N,59.5086,8.668,-21.5449
2842.png,152,70,0.4465215504169464,Blue,N,48.1299,9.5397,-15.2912
2842.png,146,58,0.652318000793457,Blue,N,68.3159,8.3931,-6.2821
2842.png,130,75,0.503105878829956,Blue,N,53.7531,5.6595,-10.2225
286.png,20,79,0.3222007751464844,Blue,N,35.056,4.5316,-12.9747
286.png,41,81,0.52349454164505,Brown,W,55.7895,7.2726,-7.0805
286.png,2,13,0.2554199993610382,Brown,S,28.7367,13.6245,21.4906
286.png,35,6,0.5798933506011963,Blue,N,61.3109,2.9922,-9.6917
286.png,49,2,0.4526752829551697,Blue,N,48.7812,10.6804,-16.0519
286.png,121,18,0.4574717879295349,Brown,M,50.7083,20.9703,27.9812
286.png,147,23,0.5636399984359741,Blue,N,59.8928,11.8102,-20.8998
286.png,191,180,0.3119659125804901,Brown,M,35.023,15.8268,20.7445
287.png,83,145,0.5835235714912415,Blue,N,61.7623,9.4576,-17.4564
287.png,85,136,0.4401364922523499,Brown,M,47.5919,7.5526,10.2807
287.png,94,127,0.3610949218273163,Brown,M,39.5904,7.7867,17.6061
287.png,105,125,0.4970772564411163,Brown,W,53.2272,8.961,-0.9636
287.png,120,136,0.4649835228919983,Blue,N,49.9556,8.2181,-11.2943
287.png,105,138,0.5801612138748169,Blue,N,61.3274,2.9065,-8.5244
287.png,114,147,0.5095572471618652,Blue,N,54.4323,7.3337,-13.2503
287.png,130,153,0.7923635244369507,Blue,N,81.3945,7.3615,-4.0931
287.png,127,166,0.4995117783546448,Blue,N,53.4594,6.9213,-15.9321
287.png,131,182,0.4634141027927399,Blue,N,49.9002,7.5416,-19.698
287.png,122,175,0.6815485954284668,Blue,N,71.0534,4.4316,-9.4347
287.png,113,181,0.5224302411079407,Blue,N,55.7629,10.0271,-15.8148
287.png,113,168,0.7313674688339233,Blue,N,75.7497,7.3217,-9.9444
287.png,105,173,0.6619259119033813,Blue,N,69.1854,4.1876,-7.8302
287.png,87,160,0.5191118121147156,Blue,N,55.4488,9.0408,-18.0617
3007.png,58,75,0.5198101997375488,Blue,N,55.5104,11.2197,-8.6065
3007.png,56,83,0.5338674783706665,Blue,N,56.8456,8.8515,-10.095
3007.png,41,80,0.5650553107261658,Blue,N,59.8779,3.6718,-11.3022
3007.png,34,87,0.6501454710960388,Blue,N,68.1159,8.3154,-12.1923
3007.png,79,71,0.4213560819625854,Blue,N,45.4918,4.8029,-12.8427
3007.png,56,64,0.4680780470371246,Blue,N,50.4922,15.1528,-21.6175
3007.png,46,61,0.4289462864398956,Blue,N,46.3196,5.3264,-15.7698
3007.png,39,62,0.3440780639648438,Brown,M,37.6056,0.8915,20.1127
3007.png,34,64,0.6794799566268921,Brown,W,70.8444,1.7893,4.0933
3007.png,58,98,0.3043023645877838,Brown,M,33.3766,11.2643,3.7313
3007.png,47,97,0.4222760796546936,Brown,M,45.8509,15.6506,-9.0854
3007.png,66,94,0.2881258726119995,Brown,M,31.379,6.9994,1.9556
3007.png,77,98,0.2130662798881531,Brown,S,22.8964,2.4217,8.59
3007.png,83,96,0.5674360990524292,Brown,W,60.0814,2.7834,2.7813
3007.png,91,8,0.4408737123012543,Blue,N,47.484,7.5615,-8.5257
3007.png,124,2,0.6193384528160095,Blue,N,65.1803,8.8196,-13.3211
3007.png,136,16,0.503671407699585,Blue,N,53.8202,6.1021,-11.2853
3007.png,156,22,0.4873592257499695,Brown,W,52.2224,9.1521,-9.5713
3007.png,157,44,0.5919259190559387,Blue,N,62.47,2.8933,-8.4942
3007.png,144,36,0.4143172800540924,Blue,N,44.6847,-0.2967,-2.6428
3007.png,147,56,0.5104659199714661,Blue,N,54.5481,4.728,-15.4474
3007.png,109,15,0.6313043236732483,Blue,N,66.2748,5.4661,-1.5507
318.png,114,182,0.1566972583532333,Brown,S,16.6033,8.9549,8.7295
318.png,142,172,0.158333346247673,Brown,S,17.2238,14.3702,6.2385
318.png,135,155,0.1373870670795441,Brown,S,14.2171,9.2675,6.0265
318.png,155,159,0.1689451038837433,Brown,S,18.5464,11.9109,15.6335
318.png,167,151,0.2084207981824875,Brown,S,23.2028,13.606,14.0308
318.png,163,175,0.3089800179004669,Brown,M,36.23,25.6932,31.0283
318.png,161,191,0.1927870661020279,Brown,S,21.0879,11.3729,10.3205
318.png,146,186,0.1522101908922195,Brown,S,16.0917,8.7357,10.1108
318.png,134,189,0.1348870694637299,Brown,S,13.7812,7.7704,5.3547
318.png,119,194,0.208345502614975,Brown,S,23.8374,18.2238,17.7033
318.png,115,168,0.1827572584152222,Brown,S,19.5864,5.6631,12.1218
318.png,143,145,0.4123929142951965,Brown,M,46.1053,18.8798,30.8778
318.png,165,134,0.4589764773845673,Brown,M,50.2496,13.6275,26.5284
318.png,179,136,0.1910302042961121,Brown,S,21.4475,15.2398,15.6704
318.png,188,119,0.1315764784812927,Brown,S,13.13,3.3478,5.0259
318.png,129,172,0.1340388357639313,Brown,S,13.7006,7.3063,7.3983
318.png,152,175,0.1480207890272141,Brown,S,15.5266,8.5466,8.6026
318.png,153,142,0.1658937335014343,Brown,S,18.1048,14.1272,6.808
318.png,179,151,0.1225717663764954,Brown,S,12.2253,7.5523,4.5443
318.png,174,183,0.1281599998474121,Brown,S,12.9981,8.5169,4.9623
318.png,190,103,0.3354505896568298,Brown,M,37.7329,16.0478,26.1625
318.png,175,117,0.2915772795677185,Brown,M,32.4972,13.2492,17.1969
318.png,148,129,0.2834592163562775,Brown,M,31.5738,11.277,20.2318
318.png,100,180,0.1733788251876831,Brown,S,19.6491,18.384,11.2552
318.png,185,179,0.2017243057489395,Brown,S,22.2227,10.0628,16.5212
318.png,186,166,0.1315458714962006,Brown,S,13.3134,8.1881,1.7539
318.png,194,88,0.2890623807907104,Brown,M,32.1781,12.0023,18.5936
318.png,129,143,0.1955172419548035,Brown,S,21.9238,15.371,14.3268
318.png,104,196,0.1647784411907196,Brown,S,17.7924,9.3951,14.5299
318.png,174,168,0.1530051082372665,Brown,S,16.7209,15.8127,4.8264
318.png,189,136,0.2299709916114807,Brown,S,25.6838,12.5393,18.0265
318.png,192,149,0.2247635275125504,Brown,S,24.4613,4.7563,14.1644
318.png,197,125,0.1906231343746185,Brown,S,20.411,3.2749,12.5135
318.png,73,166,0.1602756977081299,Brown,S,17.5052,13.4305,10.845
318.png,91,160,0.4413925409317017,Brown,M,48.2324,14.2736,17.3379
318.png,112,147,0.2186027467250824,Brown,S,23.8049,1.5866,19.5532
318.png,100,143,0.2089941054582596,Brown,S,23.1468,11.7883,15.2137
318.png,92,136,0.1639748960733414,Brown,S,17.482,8.5902,9.9615
318.png,81,139,0.1399176567792892,Brown,S,14.4147,6.1332,9.8013
318.png,93,146,0.3070788383483887,Brown,M,33.6877,6.4,14.878
318.png,76,183,0.155023530125618,Brown,S,16.3319,5.8384,13.1163
318.png,82,187,0.1629341244697571,Brown,S,16.9889,3.1561,7.0139
318.png,73,192,0.4083768725395203,Brown,M,44.7068,7.9362,24.0328
318.png,66,198,0.2101407796144485,Brown,S,23.087,8.1,17.5989
318.png,54,139,0.2105925530195236,Brown,S,24.0902,19.135,14.7924
318.png,49,131,0.2313847094774246,Brown,S,25.7764,13.0553,14.9391
318.png,52,119,0.1397094130516052,Brown,S,14.1554,6.1099,-0.6747
318.png,63,121,0.1670631319284439,Brown,S,17.8033,8.0442,9.7029
318.png,78,123,0.1528211683034897,Brown,S,15.8801,4.2856,9.6814
318.png,86,116,0.166406661272049,Brown,S,18.566,16.7236,9.6603
318.png,12,127,0.123480387032032,Brown,S,12.0611,3.3838,1.2548
318.png,21,133,0.1620552986860275,Brown,S,17.0552,7.3478,5.8062
318.png,11,148,0.214626282453537,Brown,S,23.8318,16.5992,2.1674
318.png,23,150,0.1952870637178421,Brown,S,21.5227,12.8059,10.98
318.png,34,144,0.1534164696931839,Brown,S,15.835,4.6066,3.958
318.png,42,159,0.115486666560173,Brown,S,12.0081,12.9952,8.7217
318.png,50,150,0.3128674626350403,Brown,M,34.7281,10.0199,21.9638
318.png,27,163,0.194676086306572,Brown,S,21.9039,16.8941,11.6508
318.png,24,180,0.1894082427024841,Brown,S,20.8748,13.888,8.7196
318.png,38,185,0.1458262801170349,Brown,S,15.0055,4.8025,7.7569
318.png,50,189,0.1197207793593407,Brown,S,12.3333,12.9166,3.3606
318.png,56,199,0.1550454795360565,Brown,S,16.257,7.9113,6.0793
318.png,21,195,0.2428141087293625,Brown,S,27.4062,15.2622,19.1674
318.png,7,199,0.1640125513076782,Brown,S,17.2836,6.1873,8.2152
318.png,1,179,0.2354945093393326,Brown,S,25.4168,1.7481,6.8538
318.png,13,89,0.1198266670107841,Brown,S,11.629,3.4776,2.8347
318.png,16,78,0.1236878409981728,Brown,S,12.3999,8.2254,4.0799
318.png,1,95,0.2269580364227295,Brown,S,24.926,8.346,14.9157
318.png,37,91,0.1579341292381287,Brown,S,16.292,0.1752,5.9407
318.png,38,80,0.3707607984542847,Brown,M,40.3434,11.4201,-5.3395
318.png,23,102,0.1509243100881577,Brown,S,15.4536,0.6844,6.1614
318.png,46,105,0.1634470522403717,Brown,S,17.2356,5.8913,9.5356
318.png,78,85,0.1237027421593666,Brown,S,12.3495,8.2627,1.7896
318.png,79,97,0.2163015753030777,Brown,S,23.8275,11.1822,12.1612
318.png,82,105,0.1960905939340591,Brown,S,21.8462,13.5775,15.4863
318.png,74,104,0.1542121469974518,Brown,S,16.1194,7.4185,5.867
318.png,111,87,0.1268066614866257,Brown,S,12.5635,2.8446,7.1044
318.png,94,117,0.2076015770435333,Brown,S,23.1621,17.1115,4.5971
318.png,105,106,0.2466333359479904,Brown,S,26.8479,5.7554,9.0159
318.png,108,99,0.2986623644828796,Brown,M,32.8355,8.2674,13.7341
318.png,119,96,0.1639599949121475,Brown,S,17.5598,8.7128,12.1492
318.png,121,81,0.1285031288862228,Brown,S,12.7334,3.9395,2.999
318.png,143,87,0.115554116666317,Brown,S,11.5318,10.5153,2.1081
318.png,146,96,0.2153701931238174,Brown,S,24.4339,17.4496,15.2073
318.png,132,100,0.136286661028862,Brown,S,13.9178,4.0243,11.7954
318.png,146,111,0.2755854725837708,Brown,M,30.963,15.449,17.6767
318.png,128,116,0.1444125473499298,Brown,S,14.8903,4.076,11.0983
318.png,118,118,0.1846235394477844,Brown,S,20.4451,13.6968,12.8952
318.png,125,122,0.203123152256012,Brown,S,22.4007,10.7638,15.4772
318.png,157,77,0.161176472902298,Brown,S,17.2253,11.4449,4.7411
318.png,160,86,0.4092917740345001,Brown,M,44.5433,9.99,10.7326
318.png,6,14,0.1781941205263138,Brown,S,19.6638,14.391,9.761
318.png,16,60,0.1936658918857574,Brown,S,20.9337,7.3473,11.3406
318.png,53,60,0.1496796160936356,Brown,S,15.9333,11.7665,6.4268
318.png,57,50,0.1988882422447205,Brown,S,22.2281,14.9444,13.3915
318.png,57,72,0.1256521493196487,Brown,S,12.6734,9.418,1.5616
318.png,75,61,0.2207290083169937,Brown,S,24.6407,11.9893,19.1629
318.png,85,60,0.169982373714447,Brown,S,17.8388,-4.3933,12.8032
318.png,55,21,0.1186956837773323,Brown,S,11.5105,2.7172,5.596
318.png,39,16,0.3017356991767883,Brown,M,33.196,7.8477,15.4871
318.png,40,25,0.2225235253572464,Brown,S,24.2015,5.6749,12.5199
318.png,71,4,0.1553964763879776,Brown,S,16.0172,0.9951,6.9768
318.png,81,10,0.127854511141777,Brown,S,13.1551,10.7052,5.2498
318.png,73,19,0.2050576508045197,Brown,S,22.7974,12.0319,17.3628
318.png,80,33,0.1880549043416977,Brown,S,20.3422,8.682,10.5498
318.png,98,42,0.1455129534006119,Brown,S,15.1879,9.335,5.2757
318.png,108,36,0.142775684595108,Brown,S,14.5206,2.9263,6.3008
318.png,116,47,0.145046278834343,Brown,S,14.799,-2.8932,11.4569
318.png,106,62,0.1648537367582321,Brown,S,17.3717,4.4148,11.0662
318.png,97,55,0.1329376548528671,Brown,S,13.4712,6.6009,5.601
318.png,122,31,0.1828325539827347,Brown,S,19.3348,0.8923,8.9123
318.png,126,22,0.1573949158191681,Brown,S,17.9881,18.7133,14.4789
318.png,136,20,0.2907666563987732,Brown,M,32.2296,10.6691,17.3706
318.png,134,30,0.1458411812782288,Brown,S,14.954,4.7931,5.5396
318.png,148,12,0.1273572444915771,Brown,S,12.6671,3.2107,7.9841
318.png,157,8,0.1801670640707016,Brown,S,19.6843,9.261,17.0328
318.png,146,38,0.1686992198228836,Brown,S,18.3768,13.4714,7.1848
318.png,151,34,0.2226556837558746,Brown,S,25.138,15.2024,18.6781
318.png,153,47,0.1468670666217804,Brown,S,15.6101,10.358,10.8957
318.png,153,59,0.166919618844986,Brown,S,19.0952,19.3106,12.5856
318.png,146,68,0.1090003922581673,Brown,S,10.2037,0.3185,-4.5879
318.png,163,44,0.135811373591423,Brown,S,13.5988,-1.3643,7.7419
318.png,166,33,0.1166631355881691,Brown,S,11.6521,8.8574,6.6961
318.png,165,51,0.2109435200691223,Brown,S,23.455,12.8572,15.0144
318.png,109,21,0.2461062669754028,Brown,S,26.745,-1.1209,15.8183
318.png,107,11,0.3545980453491211,Brown,M,39.148,10.8188,20.1179
318.png,102,22,0.2741874754428864,Brown,M,30.743,11.1578,25.173
318.png,16,4,0.233081191778183,Brown,S,25.9042,13.7586,11.1901
318.png,9,1,0.3938137590885162,Brown,M,43.2025,10.4439,19.693
318.png,117,62,0.2576259076595306,Brown,S,27.9907,-3.558,14.9065
318.png,69,47,0.2683235108852386,Brown,M,30.001,11.8715,21.2396
318.png,62,94,0.3702686131000519,Brown,M,40.8905,14.5611,15.3619
318.png,88,78,0.2348843067884445,Brown,S,25.4925,1.4435,14.1832
318.png,70,110,0.2336176484823227,Brown,S,26.0321,10.4093,20.9161
318.png,2,57,0.6277478337287903,Blue,N,65.9275,4.7852,-8.2926
318.png,24,24,0.5232722163200378,Blue,N,55.7318,3.6084,-7.2308
318.png,68,31,0.6674922108650208,Brown,W,69.6942,2.3694,-2.0688
318.png,142,5,0.685708224773407,Brown,W,71.4277,3.8595,-4.9895
329.png,189,5,0.2748878598213196,Brown,M,30.1072,6.0999,13.0114
329.png,186,16,0.212142750620842,Brown,S,23.0965,6.6316,13.6554
339.png,7,177,0.1904796212911606,Brown,S,21.3101,14.8616,14.8024
339.png,4,170,0.4911984205245972,Brown,W,52.6576,10.1134,-2.9824
339.png,38,174,0.1980549097061157,Brown,S,22.0762,14.4711,13.1643
339.png,44,143,0.1810662746429443,Brown,S,19.7898,15.9801,-3.2908
339.png,47,157,0.5630384683609009,Brown,W,59.6461,3.7006,-6.483
339.png,20,139,0.3151078224182129,Blue,N,34.3615,10.4652,-12.6996
339.png,57,146,0.3346560895442963,Brown,M,36.4317,9.1958,-5.0905
339.png,72,138,0.4414093792438507,Brown,M,47.5366,7.4549,-6.0413
339.png,14,102,0.3585415780544281,Brown,M,39.4877,12.5753,13.9239
339.png,23,107,0.4715380668640137,Brown,W,50.7781,11.7871,0.1459
339.png,56,87,0.1619721651077271,Brown,S,17.6515,14.1796,6.8568
339.png,59,99,0.1714521497488022,Brown,S,19.0411,15.2185,11.6725
339.png,30,59,0.736718475818634,Blue,N,76.2215,4.2956,-8.181
339.png,16,30,0.2870674729347229,Brown,M,32.1998,15.1837,18.108
339.png,1,54,0.2118819653987885,Brown,S,23.0078,8.5452,7.556
339.png,2,66,0.2321164757013321,Brown,S,25.0952,-0.2109,12.2874
339.png,90,117,0.1614372581243515,Brown,S,17.2869,9.5137,11.1068
339.png,84,127,0.2253141105175018,Brown,S,24.5643,5.1239,14.967
339.png,63,122,0.169929027557373,Brown,S,17.8502,2.6229,8.9241
339.png,45,122,0.1531180441379547,Brown,S,15.9638,9.2663,-0.7647
339.png,72,108,0.510323166847229,Blue,N,54.5065,8.6573,-8.432
339.png,108,98,0.4332737326622009,Brown,M,47.4328,16.0923,13.8611
339.png,101,77,0.3143117427825928,Brown,M,34.6767,6.4389,21.7692
339.png,136,85,0.2573345303535461,Brown,S,27.8939,2.9701,5.8599
339.png,175,99,0.2062035351991653,Brown,S,22.7863,12.2881,12.741
339.png,165,96,0.4100576639175415,Brown,M,44.8931,12.4941,16.1321
364.png,5,130,0.2916302084922791,Blue,N,32.0547,14.7458,-22.6285
364.png,15,95,0.4864752888679504,Blue,N,52.4122,7.4904,-26.3324
364.png,5,82,0.5829651355743408,Blue,N,61.7617,11.4892,-20.2736
364.png,3,54,0.3679274320602417,Blue,N,40.158,8.2311,-22.959
364.png,12,63,0.3978560864925385,Brown,M,43.2243,2.0882,17.6896
364.png,24,48,0.3381611704826355,Blue,N,37.0027,12.3399,-22.3444
364.png,111,10,0.4991984367370605,Blue,N,53.4864,10.7114,-18.1756
364.png,157,12,0.2025431394577026,Blue,N,21.988,13.403,-19.7714
364.png,142,36,0.3286435306072235,Blue,N,36.0825,14.1592,-25.0257
364.png,131,30,0.5067745447158813,Blue,N,54.1466,6.0748,-13.1259
364.png,118,34,0.5882863402366638,Blue,N,62.1865,7.6509,-15.1191
364.png,118,51,0.3909866809844971,Blue,N,42.4,10.2749,-9.6127
364.png,133,54,0.3667517602443695,Blue,N,39.8485,5.6624,-15.4861
364.png,120,67,0.4446317553520203,Blue,N,48.0464,10.2374,-21.9717
364.png,196,105,0.1619643270969391,Brown,S,17.8156,16.3071,4.3183
364.png,123,106,0.3339341282844543,Blue,N,36.5859,13.9936,-22.3608
364.png,114,96,0.3661768734455109,Blue,N,40.2399,17.8375,-29.4253
364.png,116,105,0.4841678440570831,Blue,N,52.07,8.9113,-23.3441
364.png,101,106,0.4824572503566742,Blue,N,51.7155,2.1062,-12.2341
364.png,92,127,0.3396290242671967,Blue,N,37.0074,2.2346,-14.9953
364.png,98,137,0.3906086087226868,Blue,N,42.4783,7.2278,-21.1451
364.png,128,168,0.4913325309753418,Blue,N,52.7377,12.5782,-18.729
364.png,118,198,0.5504764914512634,Blue,N,58.5859,11.0762,-20.0817
